,DBA Name,Facility Type,Risk,Address,Zip,Inspection Type,Results,Latitude,Longitude,year,month
13818,SOFI LLC,Restaurant,Risk 1 (High),616 S DEARBORN ST ,60605.0,Canvass,Pass,41.874234579849855,-87.62935644330601,2018,5
13820,MEZCALINA,Restaurant,Risk 1 (High),333 E BENTON PL ,60601.0,Canvass,Pass,41.88539004666972,-87.61898671163952,2018,5
13821,TAYLORMADE QUE,Restaurant,Risk 1 (High),6717 S HALSTED ST ,60621.0,Canvass,Fail,41.771932734101135,-87.64443484974524,2018,5
13822,FRANCISCO ESPINOZA,Grocery Store,Risk 1 (High),8827 S ESCANABA AVE ,60617.0,Canvass,Pass,41.73469613091992,-87.55399069436419,2018,5
13824,TABO SUSHI,Restaurant,Risk 3 (Low),5700 S CICERO AVE ,60638.0,Canvass,Pass,41.78932932326538,-87.74164564419638,2018,5
13825,LOU MALNATI S PIZZERIA,Restaurant,Risk 1 (High),1235 W RANDOLPH ST ,60607.0,Canvass,Fail,41.884113576693956,-87.6580816735995,2018,5
13828,HOB SUSHI,Restaurant,Risk 1 (High),2156 N CLYBOURN AVE ,60614.0,Complaint,Pass,41.920513535559,-87.66308211916433,2018,5
13829,TOYS BEEF& RICE CHINDA LTD,Restaurant,Risk 1 (High),336 S LARAMIE AVE ,60644.0,Complaint,Fail,41.87563715409527,-87.75503557660139,2018,5
13830,GO-GO WHITE SOX GRILL,Restaurant,Risk 1 (High),5700 S CICERO AVE ,60638.0,Complaint,Pass,41.78932932326538,-87.74164564419638,2018,5
13831,PUBLIC HOUSE,Restaurant,Risk 1 (High),400 N STATE ST ,60654.0,Canvass,Pass w/ Conditions,41.88931871105875,-87.62815266789968,2018,5
13833,PEKING CHINESE FOOD,Restaurant,Risk 1 (High),3167 N HALSTED ST ,60657.0,Canvass,Fail,41.939814005246774,-87.64911458899103,2018,5
13836,Murphy s Bleachers,Restaurant,Risk 1 (High),3653-3655 N SHEFFIELD AVE ,60613.0,Canvass,Fail,41.94878847107489,-87.65422911685373,2018,5
13837,THE ORIGINAL SOUL VEGETARIAN,Restaurant,Risk 1 (High),203-205 E 75TH ST ,60619.0,Complaint,Fail,41.75821363711059,-87.61975560674928,2018,5
13838,ENERGIA Y NUTRICION,Grocery Store,Risk 2 (Medium),1751 W 18TH ST ,60608.0,License,Pass,41.857620839447605,-87.67071094567044,2018,5
13840,GORDILLAS,Restaurant,Risk 1 (High),3759 W 26TH ST ,60623.0,Canvass Re-Inspection,Fail,41.84420779496492,-87.71961192610661,2018,5
13841,TIGER FOOD MARKET,Grocery Store,Risk 2 (Medium),8209 S EXCHANGE AVE ,60617.0,Complaint,Pass,41.74615987655713,-87.55264171915077,2018,5
13842,LEAMINGTON FOODS,Grocery Store,Risk 2 (Medium),5467 W MADISON ST ,60644.0,Complaint Re-Inspection,Pass,41.880168173616816,-87.76253909209875,2018,5
13847,KARAVITES REST INC,Restaurant,Risk 2 (Medium),5130 N SHERIDAN RD ,60640.0,Complaint,Pass,41.97628305591404,-87.65514776882976,2018,5
13850,PALM RESTAURANT,Restaurant,Risk 1 (High),323 E WACKER DR ,60601.0,Canvass,Pass,41.8875560409486,-87.61965509328479,2018,5
13852,LOS MANGOS,Restaurant,Risk 1 (High),3859 W 26TH ST ,60623.0,License Re-Inspection,Pass,41.84417514429002,-87.72204721914427,2018,5
13853,SUBWAY,Restaurant,Risk 1 (High),1300 W CERMAK RD ,60608.0,License,Pass,41.85256485189594,-87.65878714550385,2018,5
13855,LOS MANGOS NEVERIA Y FRUITERIA,Restaurant,Risk 1 (High),3859 W 26TH ST ,60623.0,Canvass Re-Inspection,Pass,41.84417514429002,-87.72204721914427,2018,5
13856,LAS MANANITAS INC,Restaurant,Risk 1 (High),3523 N HALSTED ST ,60657.0,Canvass,Pass,41.946201294749024,-87.6493046342878,2018,5
13857,PRIME BAR,Restaurant,Risk 1 (High),155 N WACKER DR ,60606.0,Canvass,Pass w/ Conditions,41.884615617051274,-87.63668235780031,2018,5
13858,FIVE LOAVES EATERY TOO,Restaurant,Risk 1 (High),405 E 75TH ST ,60619.0,Canvass,Pass,41.75830189704756,-87.61490561116901,2018,5
13859,CHARTWELLS THOMPSON,Restaurant,Risk 1 (High),6350 S Stewart (400W) ,60621.0,Canvass Re-Inspection,Pass,41.77839544593212,-87.635154064222,2018,5
13860,WHITE OAK TAVERN & INN,Restaurant,Risk 1 (High),1200-02 W WEBSTER AVE ,60614.0,Canvass,Fail,41.921770490640775,-87.65839820196524,2018,5
13861,PHLOUR BAKERY AND CAFE,Bakery,Risk 1 (High),1138 W BRYN MAWR AVE ,60660.0,Canvass,Fail,41.98373915183195,-87.6596467294027,2018,5
13863,AGAMI JAPANESE RESTAURANT,Restaurant,Risk 1 (High),4706-4712 N BROADWAY ,60640.0,Canvass,Pass,41.967350878225375,-87.65888548941727,2018,5
13864,HUDSON NEWS GATE K 1,Grocery Store,Risk 3 (Low),11601 W TOUHY AVE ,60666.0,Complaint,Pass w/ Conditions,42.008536400868735,-87.91442843927048,2018,5
13865,MOZART ELEMENTARY SCHOOL,School,Risk 1 (High),2200 N Hamlin AVE ,60647.0,Canvass,Fail,41.92092734218621,-87.72192541073612,2018,5
13867,HANNAH S BRETZEL,Restaurant,Risk 1 (High),400 N LA SALLE DR ,60654.0,Canvass,Pass,41.88922537162015,-87.63267411498495,2018,5
13868,TASTE JAMAICA RESTAURANT,Restaurant,Risk 1 (High),2347 E 75TH ST ,60649.0,License,Pass,41.758871552802745,-87.56693763454342,2018,5
13869,BAKE FOR ME!,Restaurant,Risk 2 (Medium),303 E WACKER DR ,60601.0,Canvass,Pass,41.887705379378254,-87.62058814392799,2018,5
13870,CITGO ON FULTON,Grocery Store,Risk 1 (High),2959 W FULTON ST ,60612.0,Canvass,Pass w/ Conditions,41.88637323091846,-87.7012343069695,2018,5
13871,STERLING BAY,Restaurant,Risk 1 (High),1330 W FULTON ST ,60607.0,License,Pass,41.88673894981951,-87.66015770724567,2018,5
13872,CHIPOTLE MEXICAN GRILL,Restaurant,Risk 1 (High),3181 N BROADWAY ,60657.0,Canvass,Pass,41.940002577087995,-87.64425130765743,2018,5
13873,JEWEL FOOD STORE #3376,Grocery Store,Risk 1 (High),370 N DESPLAINES ST ,60661.0,Complaint,Pass w/ Conditions,41.88891817356032,-87.64447797292972,2018,5
13874,OSTIONERIA RESTAURANT EL EL TECOLOTE,Restaurant,Risk 1 (High),3519 W 26TH ST ,60623.0,Canvass Re-Inspection,Fail,41.84429434676733,-87.71323173049662,2018,5
13876,SUBWAY,Restaurant,Risk 1 (High),4711 S KEDZIE AVE ,60632.0,Complaint,Pass w/ Conditions,41.80778739341793,-87.70381745031257,2018,5
13878,Sherwood,School,Risk 1 (High),245 W 57th St (5700S) BLDG ,60621.0,Canvass Re-Inspection,Fail,41.79077280130873,-87.63228120260332,2018,5
13879,DUNKIN DONUTS,Restaurant,Risk 2 (Medium),6701 S JEFFERY BLVD ,60649.0,Canvass Re-Inspection,Pass,41.77336021957957,-87.57634548865576,2018,5
13881,STEP DOWN CAFE,Restaurant,Risk 2 (Medium),2023 S RACINE AVE ,60608.0,License Re-Inspection,Pass,41.854429647240366,-87.65617720487434,2018,5
13882,AJE CAFE,Restaurant,Risk 1 (High),2942 N CLARK ST ,60657.0,Canvass,Fail,41.93591438057569,-87.6475815038274,2018,5
13883,FFC WEST LOOP,Restaurant,Risk 1 (High),10 S CLINTON ST ,60661.0,Complaint,Pass,41.881558814908594,-87.64133122864601,2018,5
13884,DUNKIN DONUTS,Bakery,Risk 2 (Medium),93 N CANAL ST ,60606.0,Canvass,Pass w/ Conditions,41.88312652339616,-87.63958775124476,2018,5
13885,GULF GAS & FOOD,Grocery Store,Risk 3 (Low),2006 W GARFIELD BLVD ,60609.0,License Re-Inspection,Fail,41.79402269355312,-87.67463755980063,2018,5
13886,TAQUERIA SUPER BURRITO,Restaurant,Risk 1 (High),1502 N WESTERN AVE ,60622.0,Canvass Re-Inspection,Pass,41.908637673629066,-87.68732449576193,2018,5
13887,MCDONALD S,Restaurant,Risk 2 (Medium),3200 W ROOSEVELT RD ,60624.0,License,Fail,41.86651388819227,-87.70573359902552,2018,5
13888,MCDONALD S,Restaurant,Risk 2 (Medium),3200 W ROOSEVELT RD ,60624.0,Canvass,Pass,41.86651388819227,-87.70573359902552,2018,5
13890,CHO SUN OK RESTAURANT,Restaurant,Risk 1 (High),4200 N LINCOLN AVE ,60618.0,Canvass,Pass,41.957764213323046,-87.68145271210605,2018,5
13892,SCHOOL OF LIFE PRESCHOOL,Children s Services Facility,Risk 1 (High),5501 S LA SALLE ST ,60621.0,Canvass,Fail,41.794148173514856,-87.62914860696208,2018,5
13893,T OUI MACARON AND PATISSERIE,Bakery,Risk 2 (Medium),5018 N BROADWAY ,60640.0,License Re-Inspection,Pass,41.973334912069966,-87.65993308401468,2018,5
13894,SUBWAY,Restaurant,Risk 1 (High),6718 S STONY ISLAND AVE ,60649.0,Canvass,Pass,41.77272515346843,-87.58644243639392,2018,5
13895,Cafe Latin Bliss,Restaurant,Risk 1 (High),5515 N LINCOLN AVE ,60625.0,Canvass Re-Inspection,Pass,41.981866036829075,-87.69283405676236,2018,5
13896,"JOY FISH, INC.",Restaurant,Risk 2 (Medium),9512 S HALSTED ST ,60628.0,Short Form Complaint,Pass,41.72103897212505,-87.64335011402456,2018,5
13897,BUBBLES WINE BAR,Restaurant,Risk 3 (Low),11601 W TOUHY AVE ,60666.0,Canvass,Pass,42.008536400868735,-87.91442843927048,2018,5
13898,HARRY CARAY S TAVERN NAVY PIER,Restaurant,Risk 1 (High),700 E GRAND AVE ,60611.0,Canvass,Pass,41.892249163400116,-87.60951804879335,2018,5
13900,LUNA FOOD MART,Grocery Store,Risk 3 (Low),3925 W CHICAGO AVE ,60651.0,License,Pass,41.895268077120654,-87.72480023226892,2018,5
13903,FRESHII,Restaurant,Risk 1 (High),161 N CLARK ST ,60601.0,Canvass Re-Inspection,Pass,41.88477970462645,-87.63080066748627,2018,5
13904,KOHAN JAPANESE RESTAURANT,Restaurant,Risk 1 (High),730-732 W MAXWELL ST ,60607.0,Canvass,Pass,41.86490157227489,-87.64629229053516,2018,5
13905,BURTON PLACE,Restaurant,Risk 1 (High),1447 N WELLS ST ,60610.0,Canvass,Pass w/ Conditions,41.909029735838615,-87.63449666286718,2018,5
13908,EARTH S KITCHEN,Restaurant,Risk 1 (High),3715-3717 N HALSTED ST ,60613.0,Canvass,Pass w/ Conditions,41.94955706078414,-87.64940929621271,2018,5
13909,LIL GUYS & MY PIE TOO,Restaurant,Risk 1 (High),2010 N DAMEN AVE ,60647.0,Canvass,Pass,41.91810534240852,-87.67778053878557,2018,5
13910,CORE JUICE BAR,Restaurant,Risk 2 (Medium),3924 S ARCHER ,60632.0,License,Pass,41.822408640659376,-87.69091192385885,2018,5
13911,TACO BELL,Restaurant,Risk 1 (High),100 W RANDOLPH ST ,60601.0,Canvass,Pass,41.88458626715457,-87.63101044588598,2018,5
13912,JOY YEE NOODLE,Restaurant,Risk 1 (High),1335 S HALSTED ST ,60607.0,Canvass Re-Inspection,Pass,41.8644107471973,-87.6466915416751,2018,5
13913,SUBWAY SANDWICHES,Restaurant,Risk 1 (High),3951 N KIMBALL AVE ,60618.0,Canvass,Pass,41.953543690256204,-87.71274346541044,2018,5
13914,7-ELEVEN #18473K,Grocery Store,Risk 2 (Medium),1404 W PRATT BLVD ,60626.0,License,Pass,42.005560716387,-87.66607079581269,2018,5
13916,ARA ON,Restaurant,Risk 1 (High),190 S LA SALLE ST ,60603.0,Canvass,Pass,41.879430756163174,-87.63243936944029,2018,5
13917,Holmes,School,Risk 1 (High),955 W Garfield (5500S) ,60621.0,Canvass Re-Inspection,Fail,41.79376044368296,-87.64977785113672,2018,5
13918,TROHA S CHICKEN & SHRIMP,Restaurant,Risk 1 (High),4151 W 26TH ST ,60623.0,Canvass,Fail,41.84408262179055,-87.72898370665669,2018,5
13919,BREHON PUB,Restaurant,Risk 1 (High),731-733 N WELLS ST ,60610.0,Canvass,Fail,41.89564749189664,-87.63402986481714,2018,5
13920,AMERICA S DOG,Restaurant,Risk 1 (High),100 W RANDOLPH ST ,60601.0,Canvass,Pass,41.88458626715457,-87.63101044588598,2018,5
13921,PINK PONY,Restaurant,Risk 1 (High),2615 W LAWRENCE AVE ,60625.0,License,Pass,41.96845589336783,-87.69445044184415,2018,5
13922,TWO LIGHTS SEAFOOD & OYSTER,Restaurant,Risk 1 (High),227 W NORTH AVE ,60610.0,License,Pass,41.91104231688868,-87.63582558404094,2018,5
13923,STOCKS & BLONDES BAR & GRILLE,Restaurant,Risk 1 (High),40 N WELLS ST ,60606.0,Canvass,Pass w/ Conditions,41.88294059690193,-87.63400628630511,2018,5
13924,WILDE,Restaurant,Risk 1 (High),3130 N BROADWAY ,60657.0,Canvass,Pass,41.93858894953284,-87.64449726642948,2018,5
13926,JINYA RAMEN BAR,Restaurant,Risk 1 (High),553-555 W DIVERSEY PKWY ,60614.0,Complaint,Fail,41.932723556914546,-87.64324937587931,2018,5
13927,G N P H #TWO INC,Restaurant,Risk 1 (High),1765 W LAWRENCE AVE ,60640.0,Complaint,Pass w/ Conditions,41.96871895265764,-87.67359188435232,2018,5
13928,BLUE FROG THAI,Restaurant,Risk 1 (High),2951 S ARCHER AVE ,60608.0,Canvass,Pass w/ Conditions,41.84078798275646,-87.65946451111023,2018,5
13929,MCDONALD S,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,60612.0,License,Fail,41.88191446012137,-87.6863038518981,2018,5
13930,KENTUCKY FRIED CHICKEN,Restaurant,Risk 1 (High),2807 W IRVING PARK RD ,60618.0,Complaint,Fail,41.953862400292394,-87.69855459328777,2018,5
13931,LEONA S PIZZERIA,Restaurant,Risk 1 (High),6935 N SHERIDAN RD ,60626.0,Complaint Re-Inspection,Pass,42.0078836440726,-87.66150961632323,2018,5
13932,"FIREHOUSE OF DAN RYAN, INC.",Restaurant,Risk 2 (Medium),100 W 87TH ST ,60620.0,Short Form Complaint,Pass w/ Conditions,41.73637382027632,-87.62723156456728,2018,5
13933,CHILI S T - 3,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,60666.0,Canvass,Fail,42.008536400868735,-87.91442843927048,2018,5
13934,LOU MALNATIS PIZZERIA,Restaurant,Risk 1 (High),1520 N DAMEN AVE ,60622.0,Canvass,Pass,41.90892140028331,-87.67756779552343,2018,5
13935,BENJAMIN E MAYS ACADEMY,School,Risk 1 (High),6656 S Normal (500W) ,60621.0,Canvass Re-Inspection,Fail,41.77275433457042,-87.63729463723891,2018,5
13936,PRAIRIELAND MONTESSORI,Children s Services Facility,Risk 1 (High),2201 W NORTH AVE ,60647.0,License,Fail,41.910283011829975,-87.68240519163845,2018,5
13938,PUBLICAN TAVERN K1,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,60666.0,Canvass,Pass w/ Conditions,42.008536400868735,-87.91442843927048,2018,5
13940,PINK PONY,Restaurant,Risk 1 (High),2615 W LAWRENCE AVE ,60625.0,Canvass,Pass,41.96845589336783,-87.69445044184415,2018,5
13942,WELLS STREET MARKET,Restaurant,Risk 3 (Low),205 W WACKER DR ,60606.0,License,Pass,41.88670730409604,-87.63415039321221,2018,5
13943,WELLS STREET MARKET,Restaurant,Risk 3 (Low),205 W WACKER DR ,60606.0,License,Pass,41.88670730409604,-87.63415039321221,2018,5
13944,DA LOBSTA RIVER NORTH,Restaurant,Risk 1 (High),416 N CLARK ST ,60654.0,Canvass,Pass w/ Conditions,41.88983291665802,-87.63122264703934,2018,5
13945,HANNAH S BREZEL 233 N MICHIGAN LLC,Restaurant,Risk 1 (High),233 N MICHIGAN AVE ,60601.0,Canvass,Pass,41.886567370886944,-87.62438467059714,2018,5
13946,JIMMY BUFFETT S MARGARITAVILLE BAR & GRILL,Restaurant,Risk 1 (High),700 E GRAND AVE ,60611.0,Canvass,Pass,41.892249163400116,-87.60951804879335,2018,5
13947,TWO LIGHTS SEAFOOD & OYSTER,Restaurant,Risk 1 (High),227 W NORTH AVE ,60610.0,License,Pass,41.91104231688868,-87.63582558404094,2018,5
13948,POKE BAR,Restaurant,Risk 1 (High),10 S LA SALLE ST ,60603.0,License,Fail,41.88167475683708,-87.63250418895821,2018,5
13950,LOTUS BANH MI,Restaurant,Risk 1 (High),166 W WASHINGTON ST ,60602.0,Canvass,Pass,41.88331714661759,-87.63291657190607,2018,5
13951,LITTLE CAESAR PIZZA,Restaurant,Risk 2 (Medium),6928 S PULASKI RD ,60629.0,Complaint,Fail,41.7668675761156,-87.72261003659806,2018,5
13953,CORNER BAKERY CAFE,Restaurant,Risk 1 (High),444 W JACKSON BLVD ,60606.0,Canvass,Pass,41.87815537704807,-87.63949995628163,2018,2
13954,JETS PIZZA,Restaurant,Risk 2 (Medium),3951 N KIMBALL AVE ,60618.0,Canvass,Pass w/ Conditions,41.953543690256204,-87.71274346541044,2018,5
13955,WELLS STREET MARKET,Restaurant,Risk 1 (High),205 W WACKER DR ,60606.0,License Re-Inspection,Pass,41.88670730409604,-87.63415039321221,2018,5
13956,DOSIRAK,Restaurant,Risk 1 (High),1514 W TAYLOR ST ,60607.0,Canvass Re-Inspection,Pass,41.86940026045194,-87.66475477893509,2018,5
13958,HONEYBAKED HAM AND CAFE,Restaurant,Risk 1 (High),2815 N ASHLAND AVE ,60657.0,Canvass,Pass,41.93289126306049,-87.66826723143316,2018,5
13959,GOLD COAST DOGS,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,60666.0,Canvass Re-Inspection,Pass,42.008536400868735,-87.91442843927048,2018,5
13960,TAQUERIA LOS GALLOS INC,Restaurant,Risk 1 (High),4209-4211 W 26TH ST ,60623.0,Canvass,Fail,41.844069583410565,-87.72980747367434,2018,5
13961,PETE S PRODUCE,Grocery Store,Risk 2 (Medium),1411 W 87TH ST ,60620.0,Complaint,Pass,41.73574485136591,-87.6587177056593,2018,5
13962,7-ELEVEN #33734 B,Grocery Store,Risk 2 (Medium),1508 N DAMEN AVE ,60622.0,Short Form Complaint,Pass w/ Conditions,41.90854443090839,-87.67755694145296,2018,5
13964,BENNY S GRILL,Restaurant,Risk 1 (High),1005 W ARGYLE ST ,60640.0,License,Pass,41.97319931519437,-87.65516389574294,2018,5
13965,LAWRENCE FRUIT MARKET,Grocery Store,Risk 1 (High),3318 W BRYN MAWR AVE ,60659.0,Canvass,Pass,41.98313727330596,-87.71212570105737,2018,5
13966,OAZAS,Restaurant,Risk 1 (High),3057 W LAWRENCE AVE ,60625.0,License,Pass,41.96836672599028,-87.70589093652269,2018,5
13967,HUCK FINN DONUTS,Restaurant,Risk 1 (High),3414 S ARCHER AVE ,60608.0,Canvass,Fail,41.83183073021471,-87.67552719195845,2018,5
13968,CORNER BAKERY CAFE,Restaurant,Risk 1 (High),140 S DEARBORN ST ,60603.0,Canvass,Pass,41.87967604011696,-87.6295022826676,2018,5
13971,JAMES MONROE ELEMENTARY SCH.,School,Risk 1 (High),3651 W Schubert ST ,60647.0,Canvass,Pass,41.929961346561306,-87.71921245797907,2018,5
13973,"DON GOLLO SUPERMERCADO, INC.",Grocery Store,Risk 2 (Medium),2826-2828 W 55TH ST ,60632.0,Complaint,Pass,41.79378047274624,-87.69496027657335,2018,5
13974,JEWEL FOOD STORE #3224,Grocery Store,Risk 1 (High),6430 W IRVING PARK RD ,60634.0,Complaint,Pass,41.953010233234615,-87.78770716259851,2018,5
13975,OAZAS,Restaurant,Risk 1 (High),3057 W LAWRENCE AVE ,60625.0,Canvass,Pass,41.96836672599028,-87.70589093652269,2018,5
13976,7-ELEVEN # 33731,Grocery Store,Risk 1 (High),954 W MONROE ST ,60607.0,Canvass,Pass,41.8805221706436,-87.65185446297886,2018,5
13978,NEW GENERATION CREATIVE LEARNING CENTER INCORPORAT,Children s Services Facility,Risk 1 (High),1910 W 64TH ST ,60636.0,Complaint Re-Inspection,Pass,41.77765889940938,-87.67193034510497,2018,5
13980,MR BEEF,Restaurant,Risk 1 (High),666 N ORLEANS ST ,60610.0,Canvass,Fail,41.89427722476256,-87.63725825318113,2018,5
13982,DUNKIN DONUTS,Restaurant,Risk 2 (Medium),2 N RIVERSIDE PLZ ,60606.0,Canvass,Pass,41.88197704758362,-87.63887583987513,2018,5
13983,OSMIUM COFFEE BAR,Restaurant,Risk 2 (Medium),1117 W BELMONT AVE ,60657.0,Canvass,Pass,41.93975343419333,-87.65726822037789,2018,5
13984,SAMMY S TOUCH,Restaurant,Risk 1 (High),1157 E 95TH ST ,60619.0,License Re-Inspection,Pass,41.72208614662676,-87.59493896942635,2018,5
13986,LOST LARSON,Restaurant,Risk 2 (Medium),5318 N CLARK ST ,60640.0,License Re-Inspection,Pass,41.978684540056655,-87.6684667325925,2018,5
13987,MR. GEES,Restaurant,Risk 1 (High),4436 W FULLERTON AVE ,60639.0,Canvass,Fail,41.92446101862449,-87.73808139269306,2018,5
13988,HILLTOP FAMILY RESTAURANT INC.,Restaurant,Risk 1 (High),2800 W FOSTER AVE ,60625.0,Canvass,Pass,41.97592670619184,-87.69904568571212,2018,5
13989,BIG G S PIZZA,Restaurant,Risk 1 (High),3716 N CLARK ST ,60613.0,Canvass,Pass,41.949475525899906,-87.6585148333457,2018,5
13990,"MID TOWN PRODUCE, INC.",Grocery Store,Risk 3 (Low),3042 N MILWAUKEE AVE ,60618.0,Complaint Re-Inspection,Pass,41.93639861849938,-87.71965435611557,2018,5
13991,LA LLAMARADA RESTAURANT,Restaurant,Risk 1 (High),6977 N WESTERN AVE ,60645.0,License Re-Inspection,Pass,42.00853184627894,-87.69001159469369,2018,5
13992,PUNTA CANA RESTAURANT INC.,Restaurant,Risk 1 (High),2200 N KIMBALL AVE ,60647.0,Complaint,Fail,41.921045051664414,-87.71214152490884,2018,5
13993,MCDONALD S - McCAFE ,Restaurant,Risk 2 (Medium),1035 W RANDOLPH ST ,60607.0,License Re-Inspection,Pass,41.88419306261829,-87.65341191661942,2018,5
13995,LEZ ENFANTS ACADEMY INC.,Children s Services Facility,Risk 1 (High),7209-7211 S HALSTED ST ,60621.0,Canvass,Pass,41.763068264471286,-87.64421210267355,2018,5
13996,TUTTI FRUITTI COFFEE SHOP,Restaurant,Risk 1 (High),5349 W BELMONT AVE ,60641.0,Canvass,Fail,41.938533531833905,-87.76108915517106,2018,5
13997,HOWELLS & HOOD,Restaurant,Risk 1 (High),435 N MICHIGAN AVE ,60611.0,Complaint,Fail,41.89042415977222,-87.623965477756,2018,5
13999,ASIAN CUISINE EXPRESS,Restaurant,Risk 1 (High),3823 W 31ST ST ,60623.0,Canvass,Fail,41.836838656288656,-87.72053342728424,2018,5
14001,THE HAMPTON SOCIAL,Restaurant,Risk 1 (High),351 W HUBBARD ST ,60654.0,Canvass,Pass w/ Conditions,41.88982704094863,-87.63751198892538,2018,5
14002,AZTECA de ORO MEXICAN GRILL,Restaurant,Risk 1 (High),3731 N CLARK ST ,60613.0,Complaint Re-Inspection,Pass,41.94980428345102,-87.65843709178974,2018,5
14003,MC DONALDS RESTAURANT,Restaurant,Risk 2 (Medium),3122 W TOUHY AVE ,60645.0,Canvass,Pass,42.01199857787398,-87.70770274569685,2018,5
14004,CHUCKIES GRILL,Restaurant,Risk 1 (High),1358 E 75TH ST ,60619.0,Complaint,Pass,41.75883291966932,-87.59086222278542,2018,5
14005,FUTATSUKI RAMEN,Restaurant,Risk 1 (High),4621 N BROADWAY ,60640.0,Canvass Re-Inspection,Pass,41.96601387640046,-87.65770296976089,2018,5
14006,MCDONALD S #4305,Restaurant,Risk 2 (Medium),4844 N LINCOLN AVE ,60625.0,Short Form Complaint,Pass,41.96975372057437,-87.68940343670431,2018,5
14007,M G BIEN ESTAR,Restaurant,Risk 2 (Medium),3057 S AVERS AVE ,60623.0,License Re-Inspection,Pass,41.83709682538608,-87.72054612085152,2018,5
14008,KHYBER PASS,Restaurant,Risk 1 (High),3113 N HALSTED ST ,60657.0,Canvass,Pass w/ Conditions,41.938292310498795,-87.64907346501064,2018,5
14010,VAPIANO,Restaurant,Risk 1 (High),44 S WABASH AVE ,60603.0,Complaint,Fail,41.88099599714271,-87.62632305040744,2018,5
14011,MARWA GRILL,Restaurant,Risk 1 (High),6257 N MCCORMICK RD ,60659.0,Complaint,Fail,41.99559354154465,-87.71274896518797,2018,5
14012,Kelvyn Park  (H/S),School,Risk 1 (High),4343 W Wrightwood ,60639.0,Canvass,Pass,41.92789092002339,-87.73600171432709,2018,2
14013,"TAQUERIA  MAZAMITLA, INC.",Restaurant,Risk 1 (High),3610 W BELMONT AVE ,60618.0,Canvass,Pass,41.939318671350286,-87.71791184474273,2018,5
14014,BOND ELEMENTARY,School,Risk 1 (High),7050 S MAY ,60621.0,Canvass,Fail,41.76538639019609,-87.65305514031576,2018,5
14015,EVELYN S FOOD MARKET,Grocery Store,Risk 3 (Low),3056 W DIVERSEY AVE ,60647.0,License,Pass,41.932151379337505,-87.70484154873155,2018,5
14018,ALSHAM MART,Grocery Store,Risk 2 (Medium),4362 N ELSTON AVE ,60641.0,License,Fail,41.96003256714537,-87.72861475181129,2018,5
14020,WRIGLEYVILLE DOG,Restaurant,Risk 1 (High),3735 N CLARK ST ,60613.0,Canvass Re-Inspection,Pass,41.949894520989645,-87.65851083690285,2018,5
14021,REZA S ANDERSONVILLE,Restaurant,Risk 1 (High),5255-5259 N CLARK ST ,60640.0,Short Form Complaint,Pass,41.97784289507301,-87.66820740032976,2018,5
14022,"WOODLAWN SUPER FAIR, LLC",Grocery Store,Risk 2 (Medium),6319 S VERNON AVE ,60637.0,License,Pass,41.77966465152965,-87.61425093609455,2018,5
14023,LOS MANGOS,Restaurant,Risk 1 (High),3859 W 26TH ST ,60623.0,License,Fail,41.84417514429002,-87.72204721914427,2018,5
14025,PACIFIC LANGHAM CHICAGO CORPORATION,Restaurant,Risk 1 (High),330 N WABASH AVE ,60611.0,Canvass,Pass w/ Conditions,41.887938743589494,-87.62703564148781,2018,5
14026,JO JO FOOD MART LLC,Grocery Store,Risk 3 (Low),5302 W DIVISION ST BLDG ,60651.0,License,Pass,41.902329247172865,-87.75839558201483,2018,5
14027,10 PIN  BOWLING LOUNGE,Restaurant,Risk 1 (High),330 N STATE ST ,60610.0,Canvass,Fail,41.888361025678456,-87.62817960578394,2018,5
14028,PIZZA HUT,Restaurant,Risk 2 (Medium),3009 N CLARK ST ,60657.0,Short Form Complaint,Pass,41.93674905373119,-87.64791189357628,2018,5
14032,BRIGHTWOK KITCHEN,Restaurant,Risk 1 (High),21 E ADAMS ST ,60603.0,Canvass,Fail,41.879389986864716,-87.62692005454451,2018,5
14033,LOS POTRILLOS,Grocery Store,Risk 1 (High),3624 W BELMONT AVE ,60618.0,Canvass,Pass,41.93930951600574,-87.71853994051901,2018,5
14035,FUNSTON (MAIN BUILDING),School,Risk 1 (High),2010 N CENTRAL PARK ,60647.0,Canvass Re-Inspection,Pass,41.917621273828466,-87.71692852023781,2018,5
14036,JIMMY JOHN S - MICHIGAN,Restaurant,Risk 1 (High),225 N MICHIGAN AVE ,60601.0,Canvass,Pass,41.88637740620821,-87.62438167043967,2018,5
14037,SUBWAY,Restaurant,Risk 1 (High),951-53 W ADDISON ST ,60613.0,Canvass,Pass w/ Conditions,41.94714045392253,-87.65393422004064,2018,5
14039,ADRIANS FOOD  MARKET,Grocery Store,Risk 1 (High),3700 W DIVERSEY AVE ,60647.0,Complaint,Pass,41.931989422908,-87.71969926512013,2018,5
14040,LOS MANGOS NEVERIA Y FRUITERIA,Restaurant,Risk 1 (High),3859 W 26TH ST ,60623.0,Canvass,Fail,41.84417514429002,-87.72204721914427,2018,5
